k_value,home_bonus,carry_value,auc
10,60,0.5,0.5828780766075544
12,60,0.5,0.5861824443305643
14,60,0.5,0.5886211125240677
16,60,0.5,0.5905844895325223
18,60,0.5,0.5920844378647062
20,60,0.5,0.5932121670325592
22,60,0.5,0.5940037917850282
24,60,0.5,0.5946723100575094
26,60,0.5,0.5951984782246517
28,60,0.5,0.5955720154455136
30,60,0.5,0.5956727149644757
32,60,0.5,0.5957225375013444
34,60,0.5,0.5957220102787321
36,60,0.5,0.5956197290919328
38,60,0.5,0.5955374823644036
40,60,0.5,0.5952751891147511
42,60,0.5,0.594990752515379
44,60,0.5,0.5946939261846165
46,60,0.5,0.5943831284546262
48,60,0.5,0.5940235626329919
50,60,0.5,0.593706174620347
10,70,0.5,0.58294055248712
12,70,0.5,0.5862161865777559
14,70,0.5,0.5887465915058111
16,70,0.5,0.5907060143446728
18,70,0.5,0.5921883007193426
20,70,0.5,0.593325519894218
22,70,0.5,0.594140078830325
24,70,0.5,0.5947846084739437
26,70,0.5,0.5953872239198791
28,70,0.5,0.5957183197204455
30,70,0.5,0.5958688417762762
32,70,0.5,0.5959223548714315
34,70,0.5,0.5959595240656034
36,70,0.5,0.5958701598328071
38,70,0.5,0.5957697239251513
40,70,0.5,0.5955419637566087
42,70,0.5,0.5952680716094841
44,70,0.5,0.5949783627839884
46,70,0.5,0.5946778458949393
48,70,0.5,0.5943380509212688
50,70,0.5,0.5939566053612213
10,80,0.5,0.5830251717164049
12,80,0.5,0.5862320032561269
14,80,0.5,0.5888114398871321
16,80,0.5,0.5907734988390558
18,80,0.5,0.5923219516515775
20,80,0.5,0.5934204199644441
22,80,0.5,0.5942671394799054
24,80,0.5,0.5949129871800549
26,80,0.5,0.595563843495022
28,80,0.5,0.5959126012531027
30,80,0.5,0.5960425616270512
32,80,0.5,0.5960815761003663
34,80,0.5,0.5961427339234009
36,80,0.5,0.5961079372309847
38,80,0.5,0.5959463435002942
40,80,0.5,0.5958132197906716
42,80,0.5,0.5955617346045725
44,80,0.5,0.5953189485915775
46,80,0.5,0.5950247583738768
48,80,0.5,0.5946707283896724
50,80,0.5,0.5943209161863668
10,90,0.5,0.5830159453206885
12,90,0.5,0.5862942155243862
14,90,0.5,0.5888633713144503
16,90,0.5,0.5908565364005036
18,90,0.5,0.5924110522730676
20,90,0.5,0.5934691880560881
22,90,0.5,0.5943715295571541
24,90,0.5,0.5950360936600426
26,90,0.5,0.5957025030420745
28,90,0.5,0.5961045102840042
30,90,0.5,0.5962436970536692
32,90,0.5,0.5962829751382905
34,90,0.5,0.596344132961325
36,90,0.5,0.5963230440568303
38,90,0.5,0.5962057370255788
40,90,0.5,0.5960981836126559
42,90,0.5,0.5958316725821043
44,90,0.5,0.5956215743710761
46,90,0.5,0.5953142035880662
48,90,0.5,0.5950173772573036
50,90,0.5,0.5947160695343359
10,100,0.5,0.5830304439425286
12,100,0.5,0.5862973788600604
14,100,0.5,0.5889385005367126
16,100,0.5,0.59088579725549
18,100,0.5,0.59246061119863
20,100,0.5,0.5935556525645163
22,100,0.5,0.5944714382421976
24,100,0.5,0.5951684265357468
26,100,0.5,0.5957992483914438
28,100,0.5,0.5962442242762815
30,100,0.5,0.5963921102190505
32,100,0.5,0.596523652260836
34,100,0.5,0.5965708386846429
36,100,0.5,0.5965821739708087
38,100,0.5,0.5964577494342901
40,100,0.5,0.5963567863040219
42,100,0.5,0.5960741949837932
44,100,0.5,0.5958693689988886
46,100,0.5,0.5956363366042224
48,100,0.5,0.5954025133756377
50,100,0.5,0.5951072687127121
10,110,0.5,0.583054168960085
12,110,0.5,0.5862910521887119
14,110,0.5,0.5889511538794094
16,110,0.5,0.59095670869685335
18,110,0.5,0.592503579841538
20,110,0.5,0.5936579337513154
22,110,0.5,0.5945489399662156
24,110,0.5,0.5952638538285852
26,110,0.5,0.595869896221501
28,110,0.5,0.5963338521203839
30,110,0.5,0.5965007180771981
32,110,0.5,0.596670220147074
34,110,0.5,0.5967129251786757
36,110,0.5,0.5967754010582412
38,110,0.5,0.596753521319828
40,110,0.5,0.596631469285065
42,110,0.5,0.5963860471590082
44,110,0.5,0.5961385161425019
46,110,0.5,0.5959046929139172
48,110,0.5,0.5957019758194622
50,110,0.5,0.5953811608598368
10,120,0.5,0.5830027647553793
12,120,0.5,0.5862517741040906
14,120,0.5,0.5889440363741425
16,120,0.5,0.5909530181385667
18,120,0.5,0.5925360040321985
20,120,0.5,0.5937327993622715
22,120,0.5,0.5946008713935337
24,120,0.5,0.5953294930438249
26,120,0.5,0.5959632146238899
28,120,0.5,0.5964524772081665
30,120,0.5,0.5966855096028326
32,120,0.5,0.596823905538579
34,120,0.5,0.5969174875522741
36,120,0.5,0.5969583473047325
38,120,0.5,0.5969311953401957
40,120,0.5,0.5968721464076105
42,120,0.5,0.5966754923731977
44,120,0.5,0.5964213710740368
46,120,0.5,0.5961944017394128
48,120,0.5,0.5959397532176396
50,120,0.5,0.5956914313672148
10,130,0.5,0.582969286119494
12,130,0.5,0.5862633730015627
14,130,0.5,0.5889195205226674
16,130,0.5,0.5909503820255049
18,130,0.5,0.5925879354595167
20,130,0.5,0.5937810402313031
22,130,0.5,0.5946477942060344
24,130,0.5,0.59542307505752
26,130,0.5,0.5960446705175007
28,130,0.5,0.5965510678366791
30,130,0.5,0.5968020258001657
32,130,0.5,0.5969625650856315
34,130,0.5,0.5971212590919539
36,130,0.5,0.5971389210494682
38,130,0.5,0.5971391846607744
40,130,0.5,0.5971080785266448
42,130,0.5,0.5969280320045215
44,130,0.5,0.5967395499206003
46,130,0.5,0.5964379785863264
48,130,0.5,0.596214699809989
50,130,0.5,0.5959903665884269
10,140,0.5,0.582884666890209
12,140,0.5,0.5862285763091465
14,140,0.5,0.5888936866146615
16,140,0.5,0.5908860608667962
18,140,0.5,0.5925750185055136
20,140,0.5,0.5938287538777223
22,140,0.5,0.5947313589900945
24,140,0.5,0.5954979406684761
26,140,0.5,0.5961337711389907
28,140,0.5,0.5966538762460907
30,140,0.5,0.59694885729771
32,140,0.5,0.5971223135371787
34,140,0.5,0.5973316209142884
36,140,0.5,0.5973664176067046
38,140,0.5,0.5973321481369007
40,140,0.5,0.5973342570273502
42,140,0.5,0.5972116777699749
44,140,0.5,0.5969731095378789
46,140,0.5,0.596734804917089
48,140,0.5,0.5964667122187004
50,140,0.5,0.5962700581842875
10,150,0.5,0.5828266724028487
12,150,0.5,0.5861711090443985
14,150,0.5,0.5888754974345348
16,150,0.5,0.5908847428102653
18,150,0.5,0.5925694826680838
20,150,0.5,0.5938276994324976
22,150,0.5,0.5947703734634097
24,150,0.5,0.5955648979402467
26,150,0.5,0.5961828028419408
28,150,0.5,0.5967382318640694
30,150,0.5,0.597069591275942
32,150,0.5,0.5972720447590909
34,150,0.5,0.5974515640586019
36,150,0.5,0.5975712435916092
38,150,0.5,0.5975261660582518
40,150,0.5,0.5975546360793196
42,150,0.5,0.5974478735003153
44,150,0.5,0.5972815347661135
46,150,0.5,0.5970340037496072
48,150,0.5,0.5967988624644915
50,150,0.5,0.5965906095326066
10,160,0.5,0.5827494342901369
12,160,0.5,0.5861104784439762
14,160,0.5,0.5887974684879045
16,160,0.5,0.5908090863653905
18,160,0.5,0.592572646003758
20,160,0.5,0.5938300719342532
22,160,0.5,0.5948178234985227
24,160,0.5,0.5956289554876493
26,160,0.5,0.5962255078735424
28,160,0.5,0.5968215330368233
30,160,0.5,0.597149992724328
32,160,0.5,0.5974180854227166
34,160,0.5,0.5976387280859922
36,160,0.5,0.5977307284318502
38,160,0.5,0.5977568259511623
40,160,0.5,0.5977077942482122
42,160,0.5,0.5976579717113435
44,160,0.5,0.5975348652313558
46,160,0.5,0.5973126409002432
48,160,0.5,0.59710623324750145
50,160,0.5,0.596902988930434
10,170,0.5,0.5826932850819199
12,170,0.5,0.5860300769955903
14,170,0.5,0.5887660987424687
16,170,0.5,0.5907534643797858
18,170,0.5,0.5924990984493329
20,170,0.5,0.5938116191428204
22,170,0.5,0.5948378579577926
24,170,0.5,0.5956160385336463
26,170,0.5,0.5962373703823207
28,170,0.5,0.5968473669448293
30,170,0.5,0.5972116777699749
32,170,0.5,0.5975504182984207
34,170,0.5,0.5977623617885922
36,170,0.5,0.5978910041060097
38,170,0.5,0.5979574341551679
40,170,0.5,0.5979239555192827
42,170,0.5,0.5978564710248997
44,170,0.5,0.5977905681983539
46,170,0.5,0.5975978683335337
48,170,0.5,0.5973650995501737
50,170,0.5,0.5972085144343007
10,180,0.5,0.5826139380787586
12,180,0.5,0.5859444033210807
14,180,0.5,0.5887083678664145
16,180,0.5,0.5907336935318221
18,180,0.5,0.5924076253260872
20,180,0.5,0.5937689141112187
22,180,0.5,0.5947985798731713
24,180,0.5,0.595687477197622
26,180,0.5,0.5962919379227007
28,180,0.5,0.5968837453050826
30,180,0.5,0.59732529424294
32,180,0.5,0.5976687797748971
34,180,0.5,0.5979287005227939
36,180,0.5,0.5980771136881753
38,180,0.5,0.5980966209248328
40,180,0.5,0.59811270121451
42,180,0.5,0.5980597153419671
44,180,0.5,0.5980425806070652
46,180,0.5,0.5978635885301666
48,180,0.5,0.597665880050529
50,180,0.5,0.597450246002071
10,190,0.5,0.5825448719165386
12,190,0.5,0.5858550390882845
14,190,0.5,0.5886153130753317
16,190,0.5,0.5906743809879308
18,190,0.5,0.5923425133334599
20,190,0.5,0.593729108803985
22,190,0.5,0.5947690554068787
24,190,0.5,0.5957148927734651
26,190,0.5,0.5963762935406794
28,190,0.5,0.5969264503366843
30,190,0.5,0.5973880337338117
32,190,0.5,0.5977594620642241
34,190,0.5,0.5980776409107876
36,190,0.5,0.598211819065635
38,190,0.5,0.5982637504929531
40,190,0.5,0.5983169999768022
42,190,0.5,0.5982869482878973
44,190,0.5,0.5981788676523621
46,190,0.5,0.5980826495256051
48,190,0.5,0.5979107749539735
50,190,0.5,0.597717547866541
10,200,0.5,0.582407530426017
12,200,0.5,0.5857142706507825
14,200,0.5,0.5885127682772263
16,200,0.5,0.5905752631368059
18,200,0.5,0.5922375960335988
20,200,0.5,0.5936281456737167
22,200,0.5,0.5947719551312468
24,200,0.5,0.5956566346747986
26,200,0.5,0.5964034455052163
28,200,0.5,0.5969744275944098
30,200,0.5,0.5974563090621131
32,200,0.5,0.5978274737812195
34,200,0.5,0.5981535609669685
36,200,0.5,0.5983343983230103
38,200,0.5,0.59845460507863
40,200,0.5,0.5985107542868471
42,200,0.5,0.5984796481527174
44,200,0.5,0.5984124272696406
46,200,0.5,0.5983193724785578
48,200,0.5,0.5981804493201992
50,200,0.5,0.5980162194764469
10,0,0.55,0.583200736846323
12,0,0.55,0.5861059970517711
14,0,0.55,0.5884990604893048
16,0,0.55,0.5901397772589907
18,0,0.55,0.5914596790690514
20,0,0.55,0.5924342500680118
22,0,0.55,0.5931330836407042
24,0,0.55,0.5935532800627605
26,0,0.55,0.5938925478138187
28,0,0.55,0.5940496601523041
30,0,0.55,0.5940683765550431
32,0,0.55,0.5940422790357309
34,0,0.55,0.593983493714452
36,0,0.55,0.5938298083229471
38,0,0.55,0.593618655666694
40,0,0.55,0.5933792966006795
42,0,0.55,0.5930437194079079
44,0,0.55,0.5927089330490549
46,0,0.55,0.5922868913478552
48,0,0.55,0.5918748668762904
50,0,0.55,0.5914056387512838
10,10,0.55,0.5833770928101598
12,10,0.55,0.5862907885774058
14,10,0.55,0.5886408833720315
16,10,0.55,0.5903683282614518
18,10,0.55,0.5916529061564839
20,10,0.55,0.5926164054805845
22,10,0.55,0.5933033765444986
24,10,0.55,0.5937425529806003
26,10,0.55,0.5941377063285693
28,10,0.55,0.5943114261793443
30,10,0.55,0.5943367328647379
32,10,0.55,0.5942763658756218
34,10,0.55,0.5942307611196521
36,10,0.55,0.5941073910283583
38,10,0.55,0.5938793672485095
40,10,0.55,0.5936410626277197
42,10,0.55,0.5933286832298923
44,10,0.55,0.592989151867528
46,10,0.55,0.5925523479331819
48,10,0.55,0.5921350512354935
50,10,0.55,0.5916842759019197
10,20,0.55,0.5834957178979423
12,20,0.55,0.5864608178698941
14,20,0.55,0.5888016862688034
16,20,0.55,0.590551010896637
18,20,0.55,0.5918371704595061
20,20,0.55,0.5927993517270759
22,20,0.55,0.5935142655894454
24,20,0.55,0.5939758489865727
26,20,0.55,0.5943717931684602
28,20,0.55,0.5945608024749939
30,20,0.55,0.5945913813865111
32,20,0.55,0.594510716326819
34,20,0.55,0.5944732835213409
36,20,0.55,0.5943978906877725
38,20,0.55,0.5941611677348196
40,20,0.55,0.5939112642165577
42,20,0.55,0.5935930853699943
44,20,0.55,0.5932930957035575
46,20,0.55,0.5929090140304482
48,20,0.55,0.5924540209159754
50,20,0.55,0.5920290794904077
10,30,0.55,0.5836380680032814
12,30,0.55,0.586605804088295
14,30,0.55,0.5889564261055331
16,30,0.55,0.5906957335037317
18,30,0.55,0.5919710850030473
20,30,0.55,0.5929762349135249
22,30,0.55,0.5937056473977347
24,30,0.55,0.5941859471976009
26,30,0.55,0.5946330319728881
28,30,0.55,0.5947419034423419
30,30,0.55,0.5947853993078621
32,30,0.55,0.5947397945518924
34,30,0.55,0.5946991984107401
36,30,0.55,0.5945937538882667
38,30,0.55,0.5944026356912837
40,30,0.55,0.594197546095073
42,30,0.55,0.5939262900610102
44,30,0.55,0.5935922945360758
46,30,0.55,0.5932229750961127
48,30,0.55,0.592809632568017
50,30,0.55,0.5923396136090918
10,40,0.55,0.5837485211405723
12,40,0.55,0.5867239019534652
14,40,0.55,0.5890882317586248
16,40,0.55,0.5907969602453061
18,40,0.55,0.592144541242516
20,40,0.55,0.5931691983896512
22,40,0.55,0.59388279419549
24,40,0.55,0.5944065898608765
26,40,0.55,0.5948030612653764
28,40,0.55,0.5949936522397471
30,40,0.55,0.5949976064093399
32,40,0.55,0.5950215950382025
34,40,0.55,0.595004987525913
36,40,0.55,0.5948510385231018
38,40,0.55,0.5946596567148127
40,40,0.55,0.5944579940655823
42,40,0.55,0.5942012366533596
44,40,0.55,0.5938930750364311
46,40,0.55,0.5935511711723112
48,40,0.55,0.5931338744746226
50,40,0.55,0.592710514716892
10,50,0.55,0.5838542292743519
12,50,0.55,0.5868451631543096
14,50,0.55,0.5891607248678253
16,50,0.55,0.5908921239268383
18,50,0.55,0.5922839916234871
20,50,0.55,0.5933073307140914
22,50,0.55,0.5940694310002679
24,50,0.55,0.5945921722204297
26,50,0.55,0.5950105233633428
28,50,0.55,0.5952166674047783
30,50,0.55,0.5952124496238794
32,50,0.55,0.5952736074469139
34,50,0.55,0.5952643810511975
36,50,0.55,0.5951093776031616
38,50,0.55,0.5949596463812494
40,50,0.55,0.5947585109546314
42,50,0.55,0.5944983265954283
44,50,0.55,0.5942101994377698
46,50,0.55,0.5938564330648716
48,50,0.55,0.593492122239726
50,50,0.55,0.5930542638601553
10,60,0.55,0.583950711012415
12,60,0.55,0.586921874044409
14,60,0.55,0.5892535160476019
16,60,0.55,0.5909838606613902
18,60,0.55,0.5923912814251038
20,60,0.55,0.5933814054911289
22,60,0.55,0.5941806749714773
24,60,0.55,0.5947682645729603
26,60,0.55,0.5952132404577979
28,60,0.55,0.5954054131000057
30,60,0.55,0.5954512814672817
32,60,0.55,0.5954850237144731
34,60,0.55,0.5954510178559754
36,60,0.55,0.5953906508668594
38,60,0.55,0.5952622721607481
40,60,0.55,0.5950458472783714
42,60,0.55,0.5948051701558259
44,60,0.55,0.5945238968921281
46,60,0.55,0.5941928010915617
48,60,0.55,0.5938092466410647
50,60,0.55,0.593437554699346
10,70,0.55,0.5839913071535673
12,70,0.55,0.587016774114635
14,70,0.55,0.5893072927540633
16,70,0.55,0.5910771790637792
18,70,0.55,0.5924983076154143
20,70,0.55,0.5934823686213972
22,70,0.55,0.594299563670566
24,70,0.55,0.594931703582794
26,70,0.55,0.5954062039339243
28,70,0.55,0.5955762332264126
30,70,0.55,0.5956932766463581
32,70,0.55,0.5957647153103338
34,70,0.55,0.5957122566604033
36,70,0.55,0.595687477197622
38,70,0.55,0.5955490812618757
40,70,0.55,0.595316839701128
42,70,0.55,0.5950932973134845
44,70,0.55,0.5947861901417807
46,70,0.55,0.594463266291706
48,70,0.55,0.5941197807597489
50,70,0.55,0.593721991298718
10,80,0.55,0.584018195506798
12,80,0.55,0.5870404991321916
14,80,0.55,0.589364232796199
16,80,0.55,0.5911612710704517
18,80,0.55,0.5925868810142919
20,80,0.55,0.5935973031508932
22,80,0.55,0.5944337418254134
24,80,0.55,0.5950785350803381
26,80,0.55,0.5955691157211457
28,80,0.55,0.5958061022854045
30,80,0.55,0.5959394896063335
32,80,0.55,0.5959966932597752
34,80,0.55,0.5959397532176396
36,80,0.55,0.5958688417762762
38,80,0.55,0.5957826408791542
40,80,0.55,0.5955986401874381
42,80,0.55,0.5953703527962833
44,80,0.55,0.5951186039988781
46,80,0.55,0.5948020068201517
48,80,0.55,0.5945038624328582
50,80,0.55,0.5940765485055348
10,90,0.55,0.5840930611177542
12,90,0.55,0.5871061383474313
14,90,0.55,0.5894470067463405
16,90,0.55,0.5912337641796521
18,90,0.55,0.592635912717242
20,90,0.55,0.5936610970869897
22,90,0.55,0.5945283782843332
24,90,0.55,0.5951910971080785
26,90,0.55,0.595688795254153
28,90,0.55,0.5959771860231177
30,90,0.55,0.5961153183475578
32,90,0.55,0.5962070550821097
34,90,0.55,0.5962344706579528
36,90,0.55,0.5960971291674312
38,90,0.55,0.5960283266165173
40,90,0.55,0.5959326357123726
42,90,0.55,0.5956431904981832
44,90,0.55,0.5954133214391912
46,90,0.55,0.5950959334265463
48,90,0.55,0.5947911987565981
50,90,0.55,0.594477764913546
10,100,0.55,0.5840917430612232
12,100,0.55,0.5871567517182185
14,100,0.55,0.5894704681525909
16,100,0.55,0.5913078389566897
18,100,0.55,0.5926728183001078
20,100,0.55,0.5937243638004737
22,100,0.55,0.5945655474785051
24,100,0.55,0.5952575271572368
26,100,0.55,0.5957818500452357
28,100,0.55,0.5960818397116725
30,100,0.55,0.5962816570817596
32,100,0.55,0.5963831474346402
34,100,0.55,0.5964506319290231
36,100,0.55,0.5964255888549358
38,100,0.55,0.5962471240006495
40,100,0.55,0.5961324530824598
42,100,0.55,0.5959297359880046
44,100,0.55,0.5957077752681982
46,100,0.55,0.595473424817001
48,100,0.55,0.5951668448679096
50,100,0.55,0.594864219088411
10,110,0.55,0.5840991241777963
12,110,0.55,0.5871870670184296
14,110,0.55,0.5894852303857372
16,110,0.55,0.5913326184194709
18,110,0.55,0.592729231119631
20,110,0.55,0.5937733955034238
22,110,0.55,0.5946678286653043
24,110,0.55,0.5953732525206513
26,110,0.55,0.5959068018043666
28,110,0.55,0.5962378976049331
30,110,0.55,0.5964688211091499
32,110,0.55,0.5966019448187725
34,110,0.55,0.5966681112566246
36,110,0.55,0.5966675840340122
38,110,0.55,0.5965305061547967
40,110,0.55,0.5964063452295844
42,110,0.55,0.5962012556333736
44,110,0.55,0.5959908938110392
46,110,0.55,0.5956980216498694
48,110,0.55,0.5954649892552032
50,110,0.55,0.5951779165427693
10,120,0.55,0.5840951700082035
12,120,0.55,0.5871609694991174
14,120,0.55,0.5895266173608079
16,120,0.55,0.5912951856139929
18,120,0.55,0.5927566466954741
20,120,0.55,0.5938661866832003
22,120,0.55,0.5947756456895333
24,120,0.55,0.5954278200610313
26,120,0.55,0.5959824582492413
28,120,0.55,0.596401600226073
30,120,0.55,0.5965716295185614
32,120,0.55,0.5967869999557133
34,120,0.55,0.5967985988531854
36,120,0.55,0.5968529027822592
38,120,0.55,0.5968115158071884
40,120,0.55,0.5966541398573968
42,120,0.55,0.596417416904444
44,120,0.55,0.5962473876119557
46,120,0.55,0.5960349168991719
48,120,0.55,0.5957560161372297
50,120,0.55,0.5955024220606813
10,130,0.55,0.5840843619446501
12,130,0.55,0.5871137830753106
14,130,0.55,0.5895363709791367
16,130,0.55,0.5913112659036701
18,130,0.55,0.5927474202997577
20,130,0.55,0.5938896480894507
22,130,0.55,0.5948658007562481
24,130,0.55,0.595520874852114
26,130,0.55,0.5960823669342848
28,130,0.55,0.59649781835283
30,130,0.55,0.5967242604648416
32,130,0.55,0.5969499117429347
34,130,0.55,0.5970353218061382
36,130,0.55,0.5970332129156887
38,130,0.55,0.5970110695659693
40,130,0.55,0.5969723187039603
42,130,0.55,0.5967424496449683
44,130,0.55,0.5965170619781814
46,130,0.55,0.5962769120782483
48,130,0.55,0.5960341260652533
50,130,0.55,0.5958177011828767
10,140,0.55,0.5840498288635401
12,140,0.55,0.5871021841778385
14,140,0.55,0.5894973565058216
16,140,0.55,0.5913798048432778
18,140,0.55,0.592780898935643
20,140,0.55,0.5939096825487207
22,140,0.55,0.5948918982755603
24,140,0.55,0.5955815054525363
26,140,0.55,0.5961672497748759
28,140,0.55,0.5966011539848539
30,140,0.55,0.5968518483370344
32,140,0.55,0.5970859351769253
34,140,0.55,0.5971921705333173
36,140,0.55,0.597241993070186
38,140,0.55,0.5972282852822645
40,140,0.55,0.5971795171906205
42,140,0.55,0.5970065881737642
44,140,0.55,0.5968291777647027
46,140,0.55,0.5965378872713699
48,140,0.55,0.5963575771379405
50,140,0.55,0.596063914142852
10,150,0.55,0.5840058057754074
12,150,0.55,0.5870605335914615
14,150,0.55,0.5894989381736587
16,150,0.55,0.5913755870623789
18,150,0.55,0.5928238675785509
20,150,0.55,0.5939384161810947
22,150,0.55,0.5949451477594093
24,150,0.55,0.5956065485266236
26,150,0.55,0.5962726942973493
28,150,0.55,0.5967044896168778
30,150,0.55,0.5970071153963765
32,150,0.55,0.5972259127805087
34,150,0.55,0.59739436040516
36,150,0.55,0.5974420740515792
38,150,0.55,0.5974183490340227
40,150,0.55,0.597388560956424
42,150,0.55,0.5972667725329672
44,150,0.55,0.5970603648802255
46,150,0.55,0.59681968775768
48,150,0.55,0.5966230337232672
50,150,0.55,0.5963855199363959
10,160,0.55,0.584002378828427
12,160,0.55,0.5870470894148462
14,160,0.55,0.5894804853822259
16,160,0.55,0.5913402631473503
18,160,0.55,0.5928338848081859
20,160,0.55,0.5939663589795501
22,160,0.55,0.5949435660915723
24,160,0.55,0.5957225375013444
26,160,0.55,0.5962861384739647
28,160,0.55,0.5967603752137888
30,160,0.55,0.597111241862319
32,160,0.55,0.5973413745326172
34,160,0.55,0.5975467277401341
36,160,0.55,0.5976081491744748
38,160,0.55,0.5975947049978595
40,160,0.55,0.5976302925241942
42,160,0.55,0.5974597360090935
44,160,0.55,0.5973018328366896
46,160,0.55,0.5971697635722917
48,160,0.55,0.5969114244922319
50,160,0.55,0.5967174065708809
10,170,0.55,0.5839056334790577
12,170,0.55,0.5869445446167408
14,170,0.55,0.5894137917217614
16,170,0.55,0.5912559075293716
18,170,0.55,0.5928138503489159
20,170,0.55,0.5939784850996346
22,170,0.55,0.5949427752576537
24,170,0.55,0.595763660865109
26,170,0.55,0.5963652218658198
28,170,0.55,0.5968637108458127
30,170,0.55,0.59723619362145
32,170,0.55,0.5974887332527737
34,170,0.55,0.597700413131639
36,170,0.55,0.597766315958185
38,170,0.55,0.5978388090673854
40,170,0.55,0.5978332732299555
42,170,0.55,0.597694613682903
44,170,0.55,0.5975493638531959
46,170,0.55,0.5974051684687136
48,170,0.55,0.5972235402787531
50,170,0.55,0.5970366398626691
10,180,0.55,0.5838642465039868
12,180,0.55,0.5868889226311361
14,180,0.55,0.5893336538846816
16,180,0.55,0.5911520446747353
18,180,0.55,0.5927439933527773
20,180,0.55,0.5939668862021624
22,180,0.55,0.5949654458299855
24,180,0.55,0.5958003028366685
26,180,0.55,0.5964369241411016
28,180,0.55,0.5969628286969377
30,180,0.55,0.5973289848012265
32,180,0.55,0.5976434730895034
34,180,0.55,0.5978377546221606
36,180,0.55,0.5979735144448451
38,180,0.55,0.5980185919782025
40,180,0.55,0.5979940761267274
42,180,0.55,0.5979764141692131
44,180,0.55,0.5978177201628907
46,180,0.55,0.5976397825312169
48,180,0.55,0.5974755526874646
50,180,0.55,0.5972860161583187
10,190,0.55,0.5837748822711907
12,190,0.55,0.5868053578470759
14,190,0.55,0.5892184557438794
16,190,0.55,0.5910958954665182
18,190,0.55,0.5926862624767231
20,190,0.55,0.5939323531210524
22,190,0.55,0.5949696636108844
24,190,0.55,0.5958335178612476
26,190,0.55,0.5964904372362569
28,190,0.55,0.5970769723925151
30,190,0.55,0.5974151856983485
32,190,0.55,0.5977346826014429
34,190,0.55,0.5979598066569236
36,190,0.55,0.598106901765774
38,190,0.55,0.5981788676523621
40,190,0.55,0.5981851943237104
42,190,0.55,0.5981604148609292
44,190,0.55,0.5980257094834694
46,190,0.55,0.5978646429753913
48,190,0.55,0.5976964589620463
50,190,0.55,0.5975185213303724
10,200,0.55,0.5836454491198546
12,200,0.55,0.5867054491620324
14,200,0.55,0.5891338365145946
16,200,0.55,0.591013648738989
18,200,0.55,0.5926480388373265
20,200,0.55,0.5939515967464039
22,200,0.55,0.5949417208124289
24,200,0.55,0.5958509162074558
26,200,0.55,0.5965278700417349
28,200,0.55,0.5970872532334562
30,200,0.55,0.5975027046520014
32,200,0.55,0.5978206198872588
34,200,0.55,0.598102683984875
36,200,0.55,0.5982858938426725
38,200,0.55,0.5983409886056649
40,200,0.55,0.5983491605561566
42,200,0.55,0.5983249083159877
44,200,0.55,0.5982170912917587
46,200,0.55,0.5980831767482174
48,200,0.55,0.5979352908054485
50,200,0.55,0.5977765967991261
10,0,0.6,0.5841344480928249
12,0,0.6,0.586788223112174
14,0,0.6,0.5888894688337625
16,0,0.6,0.5903999616181939
18,0,0.6,0.5915727683194041
20,0,0.6,0.5924134247748232
22,0,0.6,0.5929759713022188
24,0,0.6,0.5934106663461153
26,0,0.6,0.593663205977439
28,0,0.6,0.5937586332702776
30,0,0.6,0.5938416708317253
32,0,0.6,0.5937768224504042
34,0,0.6,0.5936555612495598
36,0,0.6,0.5934966036319311
38,0,0.6,0.5932959954279255
40,0,0.6,0.5930118224398597
42,0,0.6,0.5927197411126084
44,0,0.6,0.5923404044430104
46,0,0.6,0.5919415605367548
48,0,0.6,0.5915197824468612
50,0,0.6,0.5910584626610401
10,10,0.6,0.5842554456823631
12,10,0.6,0.5869321548853502
14,10,0.6,0.5890613434053941
16,10,0.6,0.5906269309528178
18,10,0.6,0.5917195998169483
20,10,0.6,0.5926245774310762
22,10,0.6,0.5931887056263089
24,10,0.6,0.593622873447593
26,10,0.6,0.5938820033615714
28,10,0.6,0.5939977287249859
30,10,0.6,0.5940607318271638
32,10,0.6,0.5940425426470372
34,10,0.6,0.5939378889584823
36,10,0.6,0.5937457163162745
38,10,0.6,0.5935474806140245
40,10,0.6,0.5932891415339647
42,10,0.6,0.5929883610336094
44,10,0.6,0.5926385488303039
46,10,0.6,0.5922312693622505
48,10,0.6,0.5918271532298711
50,10,0.6,0.591382968178952
10,20,0.6,0.5844059677381939
12,20,0.6,0.5870879491673046
14,20,0.6,0.589225046026534
16,20,0.6,0.5907663813337889
18,20,0.6,0.5918809299363326
20,20,0.6,0.5927653458685782
22,20,0.6,0.5933908954981516
24,20,0.6,0.5938342897151522
26,20,0.6,0.594102646024847
28,20,0.6,0.5942579130841891
30,20,0.6,0.594299563670566
32,20,0.6,0.5942782111547651
34,20,0.6,0.5942012366533596
36,20,0.6,0.5940196084633992
38,20,0.6,0.5938097738636771
40,20,0.6,0.5935685695185192
42,20,0.6,0.5932527631737115
44,20,0.6,0.5929424926663335
46,20,0.6,0.5925454940392212
48,20,0.6,0.5921912004437105
50,20,0.6,0.5917061556403329
10,30,0.6,0.5845765242532946
12,30,0.6,0.5872052561985562
14,30,0.6,0.5893708230788535
16,30,0.6,0.5909411556297886
18,30,0.6,0.5920957731508721
20,30,0.6,0.592937484051516
22,30,0.6,0.5936273548397981
24,30,0.6,0.5940377976435258
26,30,0.6,0.5943364692534316
